rank,music,artist,photo,year
47,Only Girl (In The World),Rihanna,https://charts-static.billboard.com/img/2010/09/rihanna-v3t-53x53.jpg,2010
48,Live Like We're Dying,Kris Allen,https://charts-static.billboard.com/img/2009/10/kris-allen-uqg-53x53.jpg,2010
49,Hard,Rihanna Featuring Jeezy,https://charts-static.billboard.com/img/2009/11/rihanna-v3t-53x53.jpg,2010
50,Young Forever,Jay-Z + Mr. Hudson,https://charts-static.billboard.com/img/2009/09/jay-z-gbw-53x53.jpg,2010
51,Blah Blah Blah,Ke$ha Featuring 3OH!3,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,2010
52,Bottoms Up,Trey Songz Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/07/trey-songz-kc8-53x53.jpg,2010
53,Do You Remember,Jay Sean Featuring Sean Paul & Lil Jon,https://charts-static.billboard.com/img/2009/11/jay-sean-fk9-53x53.jpg,2010
54,All The Right Moves,OneRepublic,https://charts-static.billboard.com/img/2009/10/onerepublic-bjw-53x53.jpg,2010
55,According To You,Orianthi,https://charts-static.billboard.com/img/2009/11/orianthi-16f-53x53.jpg,2010
56,My Chick Bad,Ludacris Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/02/ludacris-5cn-53x53.jpg,2010
57,You Belong With Me,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,2010
58,Meet Me Halfway,The Black Eyed Peas,https://charts-static.billboard.com/img/1998/07/the-black-eyed-peas-b9u-53x53.jpg,2010
59,Take It Off,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,2010
60,Over,Drake,https://charts-static.billboard.com/img/2010/03/drake-hq6-53x53.jpg,2010
61,Animal,Neon Trees,https://charts-static.billboard.com/img/2010/02/neon-trees-p7d-53x53.jpg,2010
62,Misery,Maroon 5,https://charts-static.billboard.com/img/2010/07/maroon-5-9st-53x53.jpg,2010
63,Magic,B.o.B Featuring Rivers Cuomo,https://charts-static.billboard.com/img/2010/05/bob-1-t7h-53x53.jpg,2010
64,Paparazzi,Lady Gaga,https://charts-static.billboard.com/img/2009/06/lady-gaga-gyl-53x53.jpg,2010
65,Tie Me Down,New Boyz Featuring Ray J,https://charts-static.billboard.com/img/2009/09/new-boyz-ce9-53x53.jpg,2010
66,Your Love,Nicki Minaj,https://charts-static.billboard.com/img/2010/03/nicki-minaj-dc2-53x53.jpg,2010
67,Party In The U.S.A.,Miley Cyrus,https://charts-static.billboard.com/img/2009/08/miley-cyrus-clj-53x53.jpg,2010
68,Deuces,Chris Brown Featuring Tyga & Kevin McCall,https://charts-static.billboard.com/img/2010/07/chris-brown-cte-53x53.jpg,2010
69,3,Britney Spears,https://charts-static.billboard.com/img/2009/10/britney-spears-s89-53x53.jpg,2010
70,Impossible,Shontelle,https://charts-static.billboard.com/img/2010/04/shontelle-eqb-53x53.jpg,2010
71,Forever,"Drake Featuring Kanye West, Lil Wayne & Eminem",https://charts-static.billboard.com/img/2009/09/drake-hq6-53x53.jpg,2010
72,Two Is Better Than One,Boys Like Girls Featuring Taylor Swift,https://charts-static.billboard.com/img/2009/09/boys-like-girls-9nc-53x53.jpg,2010
73,My First Kiss,3OH!3 Featuring Ke$ha,https://charts-static.billboard.com/img/2010/05/3oh3-eia-53x53.jpg,2010
74,Already Gone,Kelly Clarkson,https://charts-static.billboard.com/img/2009/03/kelly-clarkson-091-53x53.jpg,2010
75,Rock That Body,The Black Eyed Peas,https://charts-static.billboard.com/img/1998/07/the-black-eyed-peas-b9u-53x53.jpg,2010
76,Secrets,OneRepublic,https://charts-static.billboard.com/img/2009/11/onerepublic-bjw-53x53.jpg,2010
77,Naturally,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2009/10/selena-gomez-scg-53x53.jpg,2010
78,Un-Thinkable (I'm Ready),Alicia Keys,https://charts-static.billboard.com/img/2010/01/alicia-keys-xkr-53x53.jpg,2010
79,All I Do Is Win,"DJ Khaled Featuring T-Pain, Ludacris, Snoop Dogg & Rick Ross",https://charts-static.billboard.com/img/2010/02/dj-khaled-igg-53x53.jpg,2010
80,I Made It (Cash Money Heroes),"Kevin Rudolf Featuring Birdman, Jay Sean, & Lil Wayne",https://charts-static.billboard.com/img/2010/02/kevin-rudolf-872-53x53.jpg,2010
81,Stuck Like Glue,Sugarland,https://charts-static.billboard.com/img/2010/08/sugarland-661-53x53.jpg,2010
82,Hey Daddy (Daddy's Home),Usher Featuring Plies,https://charts-static.billboard.com/img/2009/12/usher-oqp-53x53.jpg,2010
83,There Goes My Baby,Usher,https://charts-static.billboard.com/img/2010/01/usher-oqp-53x53.jpg,2010
84,Today Was A Fairytale,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,2010
85,Say Something,Timbaland Featuring Drake,https://charts-static.billboard.com/img/2009/11/timbaland-3i9-53x53.jpg,2010
86,Sweet Dreams,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,2010
87,Use Somebody,Kings Of Leon,https://charts-static.billboard.com/img/2016/11/kings-of-leon-53x53.jpg,2010
88,Undo It,Carrie Underwood,https://charts-static.billboard.com/img/2009/11/carrie-underwood-pka-undo-it-lu9-53x53.jpg,2010
89,Eenie Meenie,Sean Kingston & Justin Bieber,https://charts-static.billboard.com/img/2010/03/sean-kingston-qzx-eenie-meenie-4b7-53x53.jpg,2010
90,Right Above It,Lil Wayne Featuring Drake,https://charts-static.billboard.com/img/2010/08/lil-wayne-9q6-53x53.jpg,2010
91,The House That Built Me,Miranda Lambert,https://charts-static.billboard.com/img/2010/03/miranda-lambert-mzw-53x53.jpg,2010
92,If I Die Young,The Band Perry,https://charts-static.billboard.com/img/2010/05/the-band-perry-lzw-53x53.jpg,2010
93,The Only Exception,Paramore,https://charts-static.billboard.com/img/2009/10/paramore-teo-53x53.jpg,2010
94,American Honey,Lady Antebellum,https://charts-static.billboard.com/img/2010/01/lady-antebellum-cdm-53x53.jpg,2010
95,King Of Anything,Sara Bareilles,https://charts-static.billboard.com/img/2010/05/sara-bareilles-m95-53x53.jpg,2010
96,Life After You,Daughtry,https://charts-static.billboard.com/img/2009/11/daughtry-uco-53x53.jpg,2010
97,Smile,Uncle Kracker,https://charts-static.billboard.com/img/2009/08/uncle-kracker-668-53x53.jpg,2010
98,Teach Me How To Dougie,Cali Swag District,https://charts-static.billboard.com/img/2010/04/cali-swag-district-972-53x53.jpg,2010
99,Try Sleeping With A Broken Heart,Alicia Keys,https://charts-static.billboard.com/img/2009/11/alicia-keys-xkr-53x53.jpg,2010
100,"Lover, Lover",Jerrod Niemann,https://charts-static.billboard.com/img/2010/03/jerrod-niemann-x81-53x53.jpg,2010
1,Rolling In The Deep,Adele,https://charts-static.billboard.com/img/2010/12/adele-ee3-53x53.jpg,2011
2,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,https://charts-static.billboard.com/img/1840/12/lmfao-1qb-53x53.jpg,2011
3,Firework,Katy Perry,https://charts-static.billboard.com/img/2008/05/katy-perry-04d-53x53.jpg,2011
4,E.T.,Katy Perry Featuring Kanye West,https://charts-static.billboard.com/img/2010/09/katy-perry-opk-53x53.jpg,2011
5,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",https://charts-static.billboard.com/img/2011/04/pitbull-odu-53x53.jpg,2011
6,Grenade,Bruno Mars,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-53x53.jpg,2011
7,Super Bass,Nicki Minaj,https://charts-static.billboard.com/img/2011/02/nicki-minaj-thi-53x53.jpg,2011
8,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,2011
9,Just Can't Get Enough,The Black Eyed Peas,https://charts-static.billboard.com/img/2011/02/the-black-eyed-peas-kvc-just-cant-get-enough-g8y-53x53.jpg,2011
10,On The Floor,Jennifer Lopez Featuring Pitbull,https://charts-static.billboard.com/img/2011/02/jennifer-lopez-eme-53x53.jpg,2011
11,S&M,Rihanna,https://charts-static.billboard.com/img/2010/12/rihanna-t38-53x53.jpg,2011
12,Pumped Up Kicks,Foster The People,https://charts-static.billboard.com/img/2011/01/foster-the-people-prl-53x53.jpg,2011
13,Last Friday Night (T.G.I.F.),Katy Perry,https://charts-static.billboard.com/img/2008/05/katy-perry-04d-53x53.jpg,2011
14,Just The Way You Are,Bruno Mars,https://charts-static.billboard.com/img/2010/08/bruno-mars-va7-53x53.jpg,2011
15,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,https://charts-static.billboard.com/img/2010/11/enrique-iglesias-m5f-53x53.jpg,2011
16,Raise Your Glass,P!nk,https://charts-static.billboard.com/img/2010/10/pnk-e1s-53x53.jpg,2011
17,Born This Way,Lady Gaga,https://charts-static.billboard.com/img/2011/02/lady-gaga-gyl-53x53.jpg,2011
18,F**kin' Perfect,P!nk,https://charts-static.billboard.com/img/2010/12/pnk-e1s-53x53.jpg,2011
19,What's My Name?,Rihanna Featuring Drake,https://charts-static.billboard.com/img/2010/10/rihanna-t38-53x53.jpg,2011
20,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2011
21,Down On Me,Jeremih Featuring 50 Cent,https://charts-static.billboard.com/img/2010/09/jeremih-684-53x53.jpg,2011
22,How To Love,Lil Wayne,https://charts-static.billboard.com/img/2011/06/lil-wayne-0sn-53x53.jpg,2011
23,Someone Like You,Adele,https://charts-static.billboard.com/img/2011/03/adele-hdy-53x53.jpg,2011
24,Good Life,OneRepublic,https://charts-static.billboard.com/img/2009/11/onerepublic-bjw-53x53.jpg,2011
25,The Lazy Song,Bruno Mars,https://charts-static.billboard.com/img/2010/10/bruno-mars-va7-53x53.jpg,2011
26,Till The World Ends,Britney Spears,https://charts-static.billboard.com/img/2011/03/britney-spears-s89-53x53.jpg,2011
27,The Show Goes On,Lupe Fiasco,https://charts-static.billboard.com/img/2010/11/lupe-fiasco-pvm-53x53.jpg,2011
28,The Edge Of Glory,Lady Gaga,https://charts-static.billboard.com/img/2017/05/lady-gaga-53x53.jpg,2011
29,We R Who We R,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,2011
30,Black And Yellow,Wiz Khalifa,https://charts-static.billboard.com/img/2010/10/wiz-khalifa-b1e-53x53.jpg,2011
31,Tonight Tonight,Hot Chelle Rae,https://charts-static.billboard.com/img/2011/04/hot-chelle-rae-p7k-53x53.jpg,2011
32,Blow,Ke$ha,https://charts-static.billboard.com/img/1840/12/kesha-iom-53x53.jpg,2011
33,Lighters,Bad Meets Evil Featuring Bruno Mars,https://charts-static.billboard.com/img/2011/07/bad-meets-evil-h07-53x53.jpg,2011
34,If I Die Young,The Band Perry,https://charts-static.billboard.com/img/2010/05/the-band-perry-lzw-53x53.jpg,2011
35,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,https://charts-static.billboard.com/img/2011/07/gym-class-heroes-w0q-53x53.jpg,2011
36,The Time (Dirty Bit),The Black Eyed Peas,https://charts-static.billboard.com/img/2010/11/the-black-eyed-peas-b9u-53x53.jpg,2011
37,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,https://charts-static.billboard.com/img/2010/12/diddy-dirty-money-l2h-53x53.jpg,2011
38,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,https://charts-static.billboard.com/img/2010/10/pitbull-odu-53x53.jpg,2011
39,Only Girl (In The World),Rihanna,https://charts-static.billboard.com/img/2010/09/rihanna-v3t-53x53.jpg,2011
40,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2011
41,Just A Kiss,Lady Antebellum,https://charts-static.billboard.com/img/2011/05/lady-antebellum-cdm-53x53.jpg,2011
42,Dirt Road Anthem,Jason Aldean,https://charts-static.billboard.com/img/2011/01/jason-aldean-jfn-53x53.jpg,2011
43,Dynamite,Taio Cruz,https://charts-static.billboard.com/img/2010/06/taio-cruz-vf6-53x53.jpg,2011
44,No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,https://charts-static.billboard.com/img/2010/08/waka-flocka-flame-efd-53x53.jpg,2011
45,I Wanna Go,Britney Spears,https://charts-static.billboard.com/img/2017/02/britney-spears-53x53.jpg,2011
46,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",https://charts-static.billboard.com/img/2011/05/dj-khaled-abf-53x53.jpg,2011
47,You Make Me Feel...,Cobra Starship Featuring Sabi,https://charts-static.billboard.com/img/2011/05/cobra-starship-g9t-53x53.jpg,2011
48,Yeah 3X,Chris Brown,https://charts-static.billboard.com/img/2005/07/chris-brown-abf-53x53.jpg,2011
49,Moment 4 Life,Nicki Minaj Featuring Drake,https://charts-static.billboard.com/img/2010/12/nicki-minaj-thi-53x53.jpg,2011
50,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,https://charts-static.billboard.com/img/2011/02/dr-dre-h9l-53x53.jpg,2011
51,Just A Dream,Nelly,https://charts-static.billboard.com/img/2010/08/nelly-fmf-53x53.jpg,2011
52,Motivation,Kelly Rowland Featuring Lil Wayne,https://charts-static.billboard.com/img/2016/12/kelly-rowland-53x53.jpg,2011
53,Stereo Love,Edward Maya & Vika Jigulina,https://charts-static.billboard.com/img/2009/12/edward-maya-v0j-53x53.jpg,2011
54,Jar Of Hearts,Christina Perri,https://charts-static.billboard.com/img/2010/07/christina-perri-vd0-53x53.jpg,2011
55,Roll Up,Wiz Khalifa,https://charts-static.billboard.com/img/2011/02/wiz-khalifa-b1e-53x53.jpg,2011
56,Sexy And I Know It,LMFAO,https://charts-static.billboard.com/img/2011/07/lmfao-8l3-53x53.jpg,2011
57,Rocketeer,Far*East Movement Featuring Ryan Tedder,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2011
58,All Of The Lights,Kanye West,https://charts-static.billboard.com/img/2010/12/kanye-west-irm-53x53.jpg,2011
59,Hold It Against Me,Britney Spears,https://charts-static.billboard.com/img/2011/01/britney-spears-s89-53x53.jpg,2011
60,More,Usher,https://charts-static.billboard.com/img/2010/04/usher-oqp-53x53.jpg,2011
61,What The Hell,Avril Lavigne,https://charts-static.billboard.com/img/2002/04/avril-lavigne-517-53x53.jpg,2011
62,Written In The Stars,Tinie Tempah Featuring Eric Turner,https://charts-static.billboard.com/img/2011/02/tinie-tempah-tk8-53x53.jpg,2011
63,Bottoms Up,Trey Songz Featuring Nicki Minaj,https://charts-static.billboard.com/img/2010/07/trey-songz-kc8-53x53.jpg,2011
64,DJ Got Us Fallin' In Love,Usher Featuring Pitbull,https://charts-static.billboard.com/img/2010/07/usher-oqp-53x53.jpg,2011
65,For The First Time,The Script,https://charts-static.billboard.com/img/2010/11/the-script-lb9-53x53.jpg,2011
66,Honey Bee,Blake Shelton,https://charts-static.billboard.com/img/2011/04/blake-shelton-22w-53x53.jpg,2011
67,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,https://charts-static.billboard.com/img/2010/11/jason-aldean-jfn-53x53.jpg,2011
68,We Found Love,Rihanna Featuring Calvin Harris,https://charts-static.billboard.com/img/2011/10/rihanna-t38-53x53.jpg,2011
69,Pretty Girl Rock,Keri Hilson,https://charts-static.billboard.com/img/2010/10/keri-hilson-1r3-53x53.jpg,2011
70,You And I,Lady Gaga,https://charts-static.billboard.com/img/2017/05/lady-gaga-53x53.jpg,2011
71,Like A G6,Far*East Movement Featuring Cataracs & Dev,https://charts-static.billboard.com/img/2010/07/fareast-movement-tai-53x53.jpg,2011
72,Without You,David Guetta Featuring Usher,https://charts-static.billboard.com/img/2011/09/david-guetta-z71-53x53.jpg,2011
73,Back To December,Taylor Swift,https://charts-static.billboard.com/img/2016/12/taylor-swift-53x53.jpg,2011
74,Teenage Dream,Katy Perry,https://charts-static.billboard.com/img/2010/08/katy-perry-l8p-53x53.jpg,2011
75,Crazy Girl,Eli Young Band,https://charts-static.billboard.com/img/2011/03/eli-young-band-8g9-53x53.jpg,2011
76,Cheers (Drink To That),Rihanna,https://charts-static.billboard.com/img/2010/12/rihanna-t38-53x53.jpg,2011
77,Who Says,Selena Gomez & The Scene,https://charts-static.billboard.com/img/2011/04/selena-gomez-scg-53x53.jpg,2011
78,Barefoot Blue Jean Night,Jake Owen,https://charts-static.billboard.com/img/2011/04/jake-owen-17q-53x53.jpg,2011
79,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2011
80,Country Girl (Shake It For Me),Luke Bryan,https://charts-static.billboard.com/img/2011/04/luke-bryan-qhx-53x53.jpg,2011
81,Remind Me,Brad Paisley Duet With Carrie Underwood,https://charts-static.billboard.com/img/2011/06/brad-paisley-ws4-53x53.jpg,2011
82,In The Dark,Dev,https://charts-static.billboard.com/img/2011/06/dev-hvz-53x53.jpg,2011
83,Backseat,New Boyz Featuring The Cataracs & Dev,https://charts-static.billboard.com/img/2011/02/new-boyz-ce9-53x53.jpg,2011
84,Headlines,Drake,https://charts-static.billboard.com/img/1840/12/drake-zwl-53x53.jpg,2011
85,Best Thing I Never Had,Beyonce,https://charts-static.billboard.com/img/1840/12/beyonce-hk0-53x53.jpg,2011
86,Don't Wanna Go Home,Jason Derulo,https://charts-static.billboard.com/img/2011/05/jason-derulo-3xq-53x53.jpg,2011
87,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,https://charts-static.billboard.com/img/2011/05/david-guetta-z71-53x53.jpg,2011
88,She Ain't You,Chris Brown,https://charts-static.billboard.com/img/2011/04/chris-brown-cte-53x53.jpg,2011
89,Take A Back Road,Rodney Atkins,https://charts-static.billboard.com/img/2011/05/rodney-atkins-r4o-53x53.jpg,2011
90,Please Don't Go,Mike Posner,https://charts-static.billboard.com/img/2010/08/mike-posner-oiz-53x53.jpg,2011
91,Sure Thing,Miguel,https://charts-static.billboard.com/img/1840/12/miguel-y6r-53x53.jpg,2011
92,Price Tag,Jessie J Featuring B.o.B,https://charts-static.billboard.com/img/2011/02/jessie-j-zrp-53x53.jpg,2011
93,God Gave Me You,Blake Shelton,https://charts-static.billboard.com/img/2017/02/blake-shelton-53x53.jpg,2011
94,She Will,Lil Wayne Featuring Drake,https://charts-static.billboard.com/img/2011/08/lil-wayne-0sn-53x53.jpg,2011
95,Are You Gonna Kiss Me Or Not,Thompson Square,https://charts-static.billboard.com/img/2010/07/thompson-square-ep2-53x53.jpg,2011
96,Animal,Neon Trees,https://charts-static.billboard.com/img/2010/02/neon-trees-p7d-53x53.jpg,2011
97,You And Tequila,Kenny Chesney Featuring Grace Potter,https://charts-static.billboard.com/img/2011/05/kenny-chesney-en6-53x53.jpg,2011
98,Colder Weather,Zac Brown Band,https://charts-static.billboard.com/img/2010/12/zac-brown-band-jc8-53x53.jpg,2011
99,My Last,Big Sean Featuring Chris Brown,https://charts-static.billboard.com/img/2011/02/big-sean-820-53x53.jpg,2011
100,My Last,Big Sean Featuring Chris Brown,https://charts-static.billboard.com/img/2011/02/big-sean-820-53x53.jpg,2011
1,Somebody That I Used To Know,Gotye Featuring Kimbra,https://charts-static.billboard.com/img/1840/12/gotye-ujn-53x53.jpg,2012
2,Call Me Maybe,Carly Rae Jepsen,https://charts-static.billboard.com/img/2011/10/carly-rae-jepsen-6ta-call-me-maybe-xzb-53x53.jpg,2012
3,We Are Young,fun. Featuring Janelle Monae,https://charts-static.billboard.com/img/2011/10/fun-gqs-53x53.jpg,2012
4,Payphone,Maroon 5 Featuring Wiz Khalifa,https://charts-static.billboard.com/img/2012/05/maroon-5-vhb-53x53.jpg,2012
5,Lights,Ellie Goulding,https://charts-static.billboard.com/img/2011/08/ellie-goulding-xqm-53x53.jpg,2012
6,Glad You Came,The Wanted,https://charts-static.billboard.com/img/2011/08/the-wanted-no9-53x53.jpg,2012
7,Stronger (What Doesn't Kill You),Kelly Clarkson,https://charts-static.billboard.com/img/2002/09/kelly-clarkson-091-53x53.jpg,2012
8,We Found Love,Rihanna Featuring Calvin Harris,https://charts-static.billboard.com/img/2011/10/rihanna-t38-53x53.jpg,2012
9,Starships,Nicki Minaj,https://charts-static.billboard.com/img/2012/03/nicki-minaj-dc2-53x53.jpg,2012
10,What Makes You Beautiful,One Direction,https://charts-static.billboard.com/img/2012/01/one-direction-0i5-53x53.jpg,2012
11,Wild Ones,Flo Rida Featuring Sia,https://charts-static.billboard.com/img/2012/01/flo-rida-8v1-53x53.jpg,2012
12,Set Fire To The Rain,Adele,https://charts-static.billboard.com/img/2008/02/adele-hdy-87x87.jpg,2012
13,Sexy And I Know It,LMFAO,https://charts-static.billboard.com/img/2011/07/lmfao-8l3-53x53.jpg,2012
14,Some Nights,fun.,https://charts-static.billboard.com/img/2012/03/fun-gqs-53x53.jpg,2012
15,Wide Awake,Katy Perry,https://charts-static.billboard.com/img/2012/04/katy-perry-04d-wide-awake-a42-53x53.jpg,2012
16,Good Feeling,Flo Rida,https://charts-static.billboard.com/img/2011/09/flo-rida-8v1-53x53.jpg,2012
17,Whistle,Flo Rida,https://charts-static.billboard.com/img/2012/05/flo-rida-8v1-53x53.jpg,2012
18,One More Night,Maroon 5,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,2012
19,Drive By,Train,https://charts-static.billboard.com/img/2012/01/train-z35-53x53.jpg,2012
20,The Motto,Drake Featuring Lil Wayne,https://charts-static.billboard.com/img/2011/11/drake-hq6-the-motto-234-53x53.jpg,2012
21,Where Have You Been,Rihanna,https://charts-static.billboard.com/img/2011/12/rihanna-v3t-53x53.jpg,2012
22,Everybody Talks,Neon Trees,https://charts-static.billboard.com/img/2011/12/neon-trees-p7d-53x53.jpg,2012
23,Take Care,Drake Featuring Rihanna,https://charts-static.billboard.com/img/2011/11/drake-hq6-take-care-0zs-53x53.jpg,2012
24,Titanium,David Guetta Featuring Sia,https://charts-static.billboard.com/img/2011/08/david-guetta-z71-53x53.jpg,2012
25,I Won't Give Up,Jason Mraz,https://charts-static.billboard.com/img/2012/01/jason-mraz-p0o-53x53.jpg,2012
26,It Will Rain,Bruno Mars,https://charts-static.billboard.com/img/2011/10/bruno-mars-va7-53x53.jpg,2012
27,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",https://charts-static.billboard.com/img/2012/04/kanye-west-irm-53x53.jpg,2012
28,Boyfriend,Justin Bieber,https://charts-static.billboard.com/img/2012/04/justin-bieber-3jm-53x53.jpg,2012
29,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,https://charts-static.billboard.com/img/1840/12/lmfao-1qb-53x53.jpg,2012
30,Too Close,Alex Clare,https://charts-static.billboard.com/img/2012/03/alex-clare-gdw-53x53.jpg,2012
31,Part Of Me,Katy Perry,https://charts-static.billboard.com/img/2012/02/katy-perry-l8p-53x53.jpg,2012
32,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,https://charts-static.billboard.com/img/2011/10/snoop-dogg-1sy-young-wild-and-free-g2x-53x53.jpg,2012
33,We Are Never Ever Getting Back Together,Taylor Swift,https://charts-static.billboard.com/img/2012/08/taylor-swift-70p-53x53.jpg,2012
34,As Long As You Love Me,Justin Bieber Featuring Big Sean,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2012
35,Turn Me On,David Guetta Featuring Nicki Minaj,https://charts-static.billboard.com/img/2011/09/david-guetta-z71-turn-me-on-qvi-53x53.jpg,2012
36,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,https://charts-static.billboard.com/img/1840/12/maroon-5-9st-53x53.jpg,2012
37,Blow Me (One Last Kiss),P!nk,https://charts-static.billboard.com/img/2012/07/pnk-e1s-53x53.jpg,2012
38,Good Time,Owl City & Carly Rae Jepsen,https://charts-static.billboard.com/img/2012/07/owl-city-1t0-53x53.jpg,2012
39,Give Your Heart A Break,Demi Lovato,https://charts-static.billboard.com/img/2012/03/demi-lovato-rh9-53x53.jpg,2012
40,Ni**as in Paris,Jay Z Kanye West,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2012
41,The One That Got Away,Katy Perry,https://charts-static.billboard.com/img/2011/10/katy-perry-l8p-53x53.jpg,2012
42,Feel So Close,Calvin Harris,https://charts-static.billboard.com/img/2011/09/calvin-harris-s9n-53x53.jpg,2012
43,Someone Like You,Adele,https://charts-static.billboard.com/img/2011/03/adele-hdy-53x53.jpg,2012
44,Scream,Usher,https://charts-static.billboard.com/img/2012/05/usher-oqp-53x53.jpg,2012
45,Rack City,Tyga,https://charts-static.billboard.com/img/2011/10/tyga-ofy-53x53.jpg,2012
46,Domino,Jessie J,https://charts-static.billboard.com/img/2011/09/jessie-j-zrp-53x53.jpg,2012
47,Gangnam Style,PSY,https://charts-static.billboard.com/img/2012/07/psy-xbs-53x53.jpg,2012
48,International Love,Pitbull Featuring Chris Brown,https://charts-static.billboard.com/img/2011/06/pitbull-odu-53x53.jpg,2012
49,Home,Phillip Phillips,https://charts-static.billboard.com/img/1840/12/phillip-phillips-75j-53x53.jpg,2012
50,Without You,David Guetta Featuring Usher,https://charts-static.billboard.com/img/2011/09/david-guetta-z71-53x53.jpg,2012
51,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,https://charts-static.billboard.com/img/2011/11/gym-class-heroes-w0q-53x53.jpg,2012
52,Wanted,Hunter Hayes,https://www.billboard.com/assets/1585328969/images/charts/bb-placeholder-new.jpg?4118ff5c23d0f1304dc5,2012
53,Drunk On You,Luke Bryan,https://charts-static.billboard.com/img/2011/08/luke-bryan-qhx-53x53.jpg,2012
54,No Lie,2 Chainz Featuring Drake,https://charts-static.billboard.com/img/2012/05/2-chainz-8fw-53x53.jpg,2012
55,Want U Back,Cher Lloyd,https://charts-static.billboard.com/img/2012/06/cher-lloyd-hia-53x53.jpg,2012
56,Don't Wake Me Up,Chris Brown,https://charts-static.billboard.com/img/2005/07/chris-brown-abf-53x53.jpg,2012
57,Dance (A$$),Big Sean Featuring Nicki Minaj,https://charts-static.billboard.com/img/2011/08/big-sean-820-dance-a$$-6xb-53x53.jpg,2012
58,Springsteen,Eric Church,https://charts-static.billboard.com/img/2012/02/eric-church-hb2-53x53.jpg,2012
59,Brokenhearted,Karmin,https://charts-static.billboard.com/img/2012/03/karmin-2rq-53x53.jpg,2012
60,Not Over You,Gavin DeGraw,https://charts-static.billboard.com/img/2011/06/gavin-degraw-n1q-53x53.jpg,2012
61,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,https://charts-static.billboard.com/img/2011/07/gym-class-heroes-w0q-53x53.jpg,2012
62,Back In Time,Pitbull,https://charts-static.billboard.com/img/2012/04/pitbull-odu-53x53.jpg,2012
63,Work Out,J. Cole,https://charts-static.billboard.com/img/2011/07/j-cole-s1s-53x53.jpg,2012
64,Rumour Has It,Adele,https://charts-static.billboard.com/img/2008/02/adele-hdy-87x87.jpg,2012
65,Let's Go,Calvin Harris Featuring Ne-Yo,https://charts-static.billboard.com/img/2012/04/calvin-harris-s9n-53x53.jpg,2012
66,Good Girl,Carrie Underwood,https://charts-static.billboard.com/img/2012/03/carrie-underwood-pka-53x53.jpg,2012
67,Pontoon,Little Big Town,https://charts-static.billboard.com/img/2012/05/little-big-town-z2a-53x53.jpg,2012
68,Ho Hey,The Lumineers,https://charts-static.billboard.com/img/2012/04/the-lumineers-e8y-53x53.jpg,2012
69,Paradise,Coldplay,https://charts-static.billboard.com/img/2011/10/coldplay-j2u-53x53.jpg,2012
